date,city,prectot,t2m,rh2m
2018-03-17,bilbao,7.14,8.57,81.25
2018-03-18,bilbao,7.59,8.68,83.79
2018-03-19,bilbao,13.47,7.15,82.56
2018-03-20,bilbao,8.6,6.82,77.74
2018-03-21,bilbao,0.77,7.67,71.72
2018-03-22,bilbao,0.21,8.0,66.08
2018-03-23,bilbao,5.62,10.75,78.59
2018-03-24,bilbao,12.81,9.38,82.33
2018-03-25,bilbao,10.77,9.54,86.33
2018-03-26,bilbao,5.08,9.88,82.0
2018-03-27,bilbao,1.9,12.29,88.57
2018-03-28,bilbao,3.91,11.22,83.24
2018-03-29,bilbao,1.28,11.04,69.28
2018-03-30,bilbao,5.14,10.5,67.33
2018-03-31,bilbao,5.03,9.71,77.26
2018-04-01,bilbao,0.08,12.59,73.33
2018-04-02,bilbao,0.28,14.5,71.14
2018-04-03,bilbao,0.38,14.02,71.24
2018-04-04,bilbao,3.09,12.62,77.26
2018-04-05,bilbao,0.1,13.56,71.84
2018-04-06,bilbao,0.29,15.65,69.42
2018-04-07,bilbao,15.51,12.92,85.33
2018-04-08,bilbao,1.07,11.96,82.58
2018-04-09,bilbao,9.14,10.4,88.01
2018-04-10,bilbao,14.54,8.8,83.73
2018-04-11,bilbao,40.64,10.23,89.84
2018-04-12,bilbao,7.7,11.75,84.62
2018-04-13,bilbao,4.69,12.11,83.37
2018-04-14,bilbao,2.1,13.01,79.89
2018-04-15,bilbao,13.84,13.08,80.65
2018-04-16,bilbao,12.37,11.93,81.53
2018-04-17,bilbao,0.0,14.99,71.64
2018-04-18,bilbao,0.0,19.02,63.04
2018-04-19,bilbao,0.0,17.99,70.14
2018-04-20,bilbao,0.0,17.0,72.79
2018-04-21,bilbao,0.0,18.55,63.88
2018-04-22,bilbao,2.43,15.93,83.48
2018-04-23,bilbao,0.83,13.95,92.69
2018-04-24,bilbao,0.28,14.83,89.79
2018-04-25,bilbao,0.6,13.37,86.21
2018-04-26,bilbao,0.09,12.82,77.85
2018-04-27,bilbao,0.68,12.72,78.38
2018-04-28,bilbao,7.87,10.9,85.47
2018-04-29,bilbao,3.6,11.13,81.13
2018-04-30,bilbao,8.69,9.91,82.64
2018-05-01,bilbao,0.8,11.06,71.95
2018-05-02,bilbao,4.23,12.24,79.49
2018-05-03,bilbao,0.48,11.39,76.52
2018-05-04,bilbao,0.1,12.21,79.9
2018-05-05,bilbao,0.07,13.19,84.54
2018-05-06,bilbao,0.01,15.33,77.52
2018-05-07,bilbao,0.09,16.19,83.51
2018-05-08,bilbao,0.47,14.12,90.42
2018-05-09,bilbao,0.83,13.67,87.04
2018-05-10,bilbao,1.23,12.73,74.67
2018-05-11,bilbao,0.05,13.83,79.09
2018-05-12,bilbao,13.4,11.64,79.57
2018-05-13,bilbao,10.7,11.38,80.61
2018-05-14,bilbao,1.21,12.1,77.89
2018-05-15,bilbao,0.11,12.57,80.85
2018-05-16,bilbao,0.19,13.36,82.0
2018-05-17,bilbao,0.05,14.15,84.36
2018-05-18,bilbao,0.44,14.94,90.79
2018-05-19,bilbao,0.11,15.41,86.01
2018-05-20,bilbao,0.07,15.24,85.04
2018-05-21,bilbao,1.56,16.31,84.22
2018-05-22,bilbao,0.03,16.67,84.84
2018-05-23,bilbao,0.65,17.31,85.07
2018-05-24,bilbao,1.78,17.33,88.77
2018-05-25,bilbao,4.88,16.93,90.67
2018-05-26,bilbao,3.6,17.53,86.58
2018-05-27,bilbao,1.09,16.28,88.79
2018-05-28,bilbao,10.68,15.7,90.09
2018-05-29,bilbao,1.2,16.44,82.01
2018-05-30,bilbao,2.06,15.85,84.95
2018-05-31,bilbao,2.48,16.29,83.45
2018-06-01,bilbao,4.67,17.03,88.37
2018-06-02,bilbao,3.89,18.1,89.59
2018-06-03,bilbao,3.85,17.83,87.32
2018-06-04,bilbao,8.94,16.21,84.56
2018-06-05,bilbao,9.43,14.9,83.22
2018-06-06,bilbao,0.83,16.33,82.33
2018-06-07,bilbao,3.38,18.42,79.87
2018-06-08,bilbao,2.53,19.79,80.48
2018-06-09,bilbao,2.66,18.11,77.58
2018-06-10,bilbao,6.08,18.11,76.71
2018-06-11,bilbao,5.57,16.98,82.84
2018-06-12,bilbao,17.02,17.15,88.22
2018-06-13,bilbao,3.78,16.42,84.58
2018-06-14,bilbao,0.19,16.42,80.34
2018-06-15,bilbao,0.79,16.79,82.94
2018-06-16,bilbao,0.18,16.64,79.97
2018-06-17,bilbao,0.05,17.17,78.27
2018-06-18,bilbao,0.6,17.53,84.15
2018-06-19,bilbao,0.5,17.9,88.0
2018-06-20,bilbao,0.11,20.14,85.79
2018-06-21,bilbao,0.27,19.72,90.24
2018-06-22,bilbao,0.12,19.2,82.64
2018-06-23,bilbao,0.0,19.49,74.88
2018-06-24,bilbao,0.0,20.73,74.79
2018-06-25,bilbao,0.0,21.01,76.46
2018-06-26,bilbao,0.07,20.81,81.95
2018-06-27,bilbao,1.4,18.78,88.42
2018-06-28,bilbao,0.43,18.81,88.02
2018-06-29,bilbao,0.53,20.95,82.86
2018-06-30,bilbao,8.31,22.7,81.16
2018-07-01,bilbao,8.84,22.11,83.07
2018-07-02,bilbao,0.81,21.61,77.64
2018-07-03,bilbao,0.34,20.88,81.33
2018-07-04,bilbao,6.74,20.03,86.5
2018-07-05,bilbao,3.27,19.44,82.76
2018-07-06,bilbao,0.35,19.91,78.26
2018-07-07,bilbao,7.31,20.78,82.89
2018-07-08,bilbao,7.34,21.66,88.16
2018-07-09,bilbao,0.12,22.69,83.64
2018-07-10,bilbao,0.23,22.31,83.87
2018-07-11,bilbao,8.7,21.98,80.78
2018-07-12,bilbao,20.85,21.42,76.96
2018-07-13,bilbao,1.19,21.78,75.66
2018-07-14,bilbao,2.28,22.69,80.31
2018-07-15,bilbao,3.34,22.32,83.53
2018-07-16,bilbao,3.62,20.9,80.12
2018-07-17,bilbao,0.23,21.04,77.35
2018-07-18,bilbao,1.28,22.27,82.06
2018-07-19,bilbao,5.19,21.79,83.57
2018-07-20,bilbao,7.24,20.12,80.06
2018-07-21,bilbao,2.58,19.14,77.74
2018-07-22,bilbao,1.74,20.42,78.28
2018-07-23,bilbao,0.02,22.31,77.75
2018-07-24,bilbao,0.53,22.08,87.9
2018-07-25,bilbao,0.14,21.73,82.6
2018-07-26,bilbao,0.14,21.93,83.05
2018-07-27,bilbao,0.46,21.67,85.6
2018-07-28,bilbao,1.3,20.79,80.91
2018-07-29,bilbao,0.16,21.28,78.58
2018-07-30,bilbao,0.01,22.59,78.18
2018-07-31,bilbao,1.87,21.14,85.57
2018-08-01,bilbao,1.04,21.15,84.08
2018-08-02,bilbao,0.02,23.0,80.77
2018-08-03,bilbao,0.01,24.58,78.91
2018-08-04,bilbao,0.03,24.04,82.45
2018-08-05,bilbao,0.02,24.26,82.76
2018-08-06,bilbao,0.01,26.06,71.48
2018-08-07,bilbao,0.11,21.61,82.13
2018-08-08,bilbao,0.34,21.38,77.38
2018-08-09,bilbao,5.03,19.75,76.63
2018-08-10,bilbao,0.09,20.32,67.11
2018-08-11,bilbao,0.0,21.59,73.32
2018-08-12,bilbao,0.26,22.33,76.81
2018-08-13,bilbao,2.65,20.81,80.46
2018-08-14,bilbao,1.19,20.82,77.28
2018-08-15,bilbao,0.31,21.72,74.12
2018-08-16,bilbao,1.54,21.4,82.99
2018-08-17,bilbao,4.32,19.45,77.73
2018-08-18,bilbao,0.01,19.95,67.46
2018-08-19,bilbao,0.0,21.32,73.33
2018-08-20,bilbao,0.0,21.3,73.56
2018-08-21,bilbao,0.06,22.33,80.2
2018-08-22,bilbao,0.04,22.69,80.56
2018-08-23,bilbao,0.19,21.87,83.7
2018-08-24,bilbao,2.64,20.1,79.17
2018-08-25,bilbao,0.06,19.32,71.42
2018-08-26,bilbao,0.04,20.48,67.65
2018-08-27,bilbao,0.0,22.37,67.85
2018-08-28,bilbao,1.12,23.01,79.15
2018-08-29,bilbao,4.1,20.87,81.99
2018-08-30,bilbao,2.3,20.75,76.86
2018-08-31,bilbao,0.14,20.76,73.96
2018-09-01,bilbao,0.0,21.26,72.65
2018-09-02,bilbao,0.01,22.14,67.86
2018-09-03,bilbao,0.05,21.72,67.29
2018-09-04,bilbao,0.8,21.12,74.43
2018-09-05,bilbao,5.48,20.35,82.53
2018-09-06,bilbao,3.38,19.49,84.52
2018-09-07,bilbao,0.69,19.97,74.46
2018-09-08,bilbao,0.55,22.17,70.55
2018-09-09,bilbao,8.13,20.94,81.66
2018-09-10,bilbao,0.1,20.72,76.8
2018-09-11,bilbao,0.01,22.28,74.71
2018-09-12,bilbao,0.17,21.51,81.6
2018-09-13,bilbao,0.14,20.39,78.56
2018-09-14,bilbao,0.33,20.4,80.12
2018-09-15,bilbao,0.01,21.15,71.56
2018-09-16,bilbao,0.07,20.62,82.97
2018-09-17,bilbao,0.08,23.48,70.35
2018-09-18,bilbao,0.72,21.05,81.35
2018-09-19,bilbao,0.28,21.25,81.12
2018-09-20,bilbao,0.08,21.63,78.25
2018-09-21,bilbao,1.12,20.13,80.31
2018-09-22,bilbao,0.01,21.61,73.95
2018-09-23,bilbao,2.29,21.31,79.89
2018-09-24,bilbao,1.24,17.13,70.09
2018-09-25,bilbao,0.0,16.08,64.53
2018-09-26,bilbao,0.0,21.66,63.53
2018-09-27,bilbao,0.01,22.7,67.83
2018-09-28,bilbao,0.01,20.29,79.71
2018-09-29,bilbao,0.0,18.72,77.97
2018-09-30,bilbao,0.0,17.62,71.35
2018-10-01,bilbao,0.02,16.37,66.64
2018-10-02,bilbao,0.0,15.78,62.59
2018-10-03,bilbao,0.02,16.67,76.01
2018-10-04,bilbao,0.0,18.22,72.7
2018-10-05,bilbao,0.0,19.83,62.21
2018-10-06,bilbao,6.63,16.84,73.73
2018-10-07,bilbao,11.26,15.21,76.38
2018-10-08,bilbao,5.1,15.9,80.86
2018-10-09,bilbao,0.14,16.99,71.81
2018-10-10,bilbao,3.23,18.26,67.2
2018-10-11,bilbao,4.14,19.07,72.89
2018-10-12,bilbao,0.0,20.77,61.75
2018-10-13,bilbao,0.0,21.23,63.84
2018-10-14,bilbao,23.95,16.46,82.83
2018-10-15,bilbao,0.68,16.51,72.32
2018-10-16,bilbao,0.01,16.17,82.06
2018-10-17,bilbao,0.08,16.39,81.55
2018-10-18,bilbao,1.29,16.82,89.82
2018-10-19,bilbao,0.17,16.82,89.53
2018-10-20,bilbao,0.12,16.58,86.99
2018-10-21,bilbao,0.04,17.05,85.61
2018-10-22,bilbao,0.04,15.95,81.04
2018-10-23,bilbao,0.09,15.04,82.58
2018-10-24,bilbao,0.01,15.38,71.57
2018-10-25,bilbao,0.09,15.39,83.12
2018-10-26,bilbao,3.31,14.77,85.01
2018-10-27,bilbao,12.65,11.6,75.22
2018-10-28,bilbao,18.0,9.94,81.06
2018-10-29,bilbao,11.23,10.24,75.72
2018-10-30,bilbao,0.99,11.71,73.9
2018-10-31,bilbao,18.22,11.92,80.73
2018-11-01,bilbao,5.14,13.2,76.03
2018-11-02,bilbao,4.9,12.72,81.0
2018-11-03,bilbao,0.0,11.98,70.13
2018-11-04,bilbao,0.55,14.02,66.35
2018-11-05,bilbao,8.35,13.56,74.62
2018-11-06,bilbao,11.24,14.04,73.18
2018-11-07,bilbao,2.44,13.96,71.63
2018-11-08,bilbao,1.45,13.03,74.91
2018-11-09,bilbao,1.94,13.76,71.79
2018-11-10,bilbao,2.82,15.75,76.87
2018-11-11,bilbao,9.82,14.73,80.22
2018-11-12,bilbao,12.95,12.85,83.91
2018-11-13,bilbao,0.2,13.37,85.22
2018-11-14,bilbao,0.0,15.02,79.62
2018-11-15,bilbao,0.0,16.01,75.41
2018-11-16,bilbao,0.03,15.33,79.62
2018-11-17,bilbao,0.0,14.94,78.8
2018-11-18,bilbao,3.39,13.05,83.65
2018-11-19,bilbao,0.12,11.96,83.48
2018-11-20,bilbao,1.6,8.64,78.98
2018-11-21,bilbao,0.23,11.59,73.84
2018-11-22,bilbao,0.05,12.28,73.69
2018-11-23,bilbao,1.11,12.02,73.47
2018-11-24,bilbao,4.3,12.76,74.06
2018-11-25,bilbao,3.53,11.54,75.88
2018-11-26,bilbao,10.57,11.29,81.96
2018-11-27,bilbao,0.16,11.82,75.07
2018-11-28,bilbao,0.0,11.55,73.8
2018-11-29,bilbao,9.34,11.42,70.63
2018-11-30,bilbao,0.69,11.35,80.55
2018-12-01,bilbao,4.4,12.32,77.01
2018-12-02,bilbao,0.51,13.83,77.66
2018-12-03,bilbao,2.85,14.03,84.14
2018-12-04,bilbao,0.02,14.19,84.56
2018-12-05,bilbao,0.05,13.7,76.95
2018-12-06,bilbao,0.16,12.87,84.2
2018-12-07,bilbao,1.65,11.99,82.75
2018-12-08,bilbao,0.12,12.6,75.29
2018-12-09,bilbao,0.29,12.76,81.83
2018-12-10,bilbao,0.01,11.33,78.39
2018-12-11,bilbao,0.0,11.63,73.41
2018-12-12,bilbao,0.71,11.95,79.7
2018-12-13,bilbao,14.49,11.98,80.84
2018-12-14,bilbao,5.18,11.3,80.64
2018-12-15,bilbao,3.7,12.78,79.21
2018-12-16,bilbao,9.35,11.92,81.34
2018-12-17,bilbao,0.31,10.43,72.37
2018-12-18,bilbao,1.26,11.04,72.06
2018-12-19,bilbao,0.37,10.7,78.09
2018-12-20,bilbao,0.56,11.83,78.61
2018-12-21,bilbao,0.43,13.73,77.27
2018-12-22,bilbao,0.26,13.74,81.71
2018-12-23,bilbao,0.0,12.34,82.91
2018-12-24,bilbao,0.0,12.15,85.83
2018-12-25,bilbao,0.0,11.49,90.14
2018-12-26,bilbao,0.0,11.73,77.35
2018-12-27,bilbao,0.0,11.85,65.97
2018-12-28,bilbao,0.83,11.23,86.73
2018-12-29,bilbao,0.01,9.57,79.14
2018-12-30,bilbao,0.0,7.95,80.04
2018-12-31,bilbao,0.01,8.45,81.5
2019-01-01,bilbao,0.17,8.2,89.26
2019-01-02,bilbao,0.18,7.99,82.86
2019-01-03,bilbao,0.0,6.53,75.62
2019-01-04,bilbao,0.0,6.98,69.61
2019-01-05,bilbao,0.0,8.4,69.56
2019-01-06,bilbao,0.11,6.87,82.49
2019-01-07,bilbao,0.58,6.71,81.06
2019-01-08,bilbao,1.21,9.1,81.9
2019-01-09,bilbao,1.72,9.66,80.73
2019-01-10,bilbao,0.53,7.33,74.07
2019-01-11,bilbao,0.86,7.76,76.36
2019-01-12,bilbao,2.21,9.4,82.04
2019-01-13,bilbao,2.45,10.4,90.19
2019-01-14,bilbao,2.64,10.79,88.84
2019-01-15,bilbao,0.36,9.68,78.19
2019-01-16,bilbao,2.01,10.06,79.49
2019-01-17,bilbao,4.2,9.72,80.35
2019-01-18,bilbao,2.98,8.9,75.52
2019-01-19,bilbao,2.04,9.49,78.42
2019-01-20,bilbao,8.93,9.74,82.9
2019-01-21,bilbao,1.29,8.35,75.72
2019-01-22,bilbao,25.46,8.75,86.25
2019-01-23,bilbao,45.51,10.55,87.58
2019-01-24,bilbao,19.76,8.71,89.2
2019-01-25,bilbao,7.08,11.15,89.5
2019-01-26,bilbao,0.54,10.63,80.22
2019-01-27,bilbao,4.47,10.11,75.58
2019-01-28,bilbao,13.49,10.56,81.94
2019-01-29,bilbao,11.44,9.93,77.67
2019-01-30,bilbao,13.53,9.7,75.87
2019-01-31,bilbao,32.18,12.33,84.26
2019-02-01,bilbao,9.98,9.4,80.72
2019-02-02,bilbao,24.19,8.08,76.97
2019-02-03,bilbao,1.07,8.06,71.95
2019-02-04,bilbao,6.11,9.33,76.1
2019-02-05,bilbao,1.32,11.66,86.8
2019-02-06,bilbao,0.01,11.64,82.35
2019-02-07,bilbao,0.38,10.79,80.52
2019-02-08,bilbao,0.01,10.4,76.14
2019-02-09,bilbao,0.06,11.68,76.97
2019-02-10,bilbao,3.57,11.04,76.02
2019-02-11,bilbao,0.77,9.44,80.69
2019-02-12,bilbao,0.02,9.61,76.56
2019-02-13,bilbao,0.0,10.81,72.74
2019-02-14,bilbao,0.0,12.52,66.43
2019-02-15,bilbao,0.0,12.29,70.11
2019-02-16,bilbao,0.0,13.05,67.91
2019-02-17,bilbao,0.0,12.59,63.92
2019-02-18,bilbao,1.93,10.53,79.98
2019-02-19,bilbao,1.77,9.42,87.81
2019-02-20,bilbao,0.0,11.75,77.41
2019-02-21,bilbao,0.0,12.92,68.96
2019-02-22,bilbao,0.0,13.79,63.02
2019-02-23,bilbao,0.01,12.56,76.19
2019-02-24,bilbao,0.01,12.99,78.35
2019-02-25,bilbao,0.0,12.85,74.17
2019-02-26,bilbao,0.0,14.77,67.14
2019-02-27,bilbao,0.0,14.0,70.15
2019-02-28,bilbao,0.0,12.03,84.51
2019-03-01,bilbao,0.03,11.61,81.95
2019-03-02,bilbao,0.06,12.75,80.95
2019-03-03,bilbao,0.03,13.88,68.76
2019-03-04,bilbao,0.27,11.94,74.17
2019-03-05,bilbao,0.23,12.79,71.19
2019-03-06,bilbao,5.66,13.92,73.27
2019-03-07,bilbao,3.15,11.19,70.53
2019-03-08,bilbao,2.36,10.48,78.51
2019-03-09,bilbao,1.45,12.92,85.61
2019-03-10,bilbao,1.11,12.27,86.05
2019-03-11,bilbao,0.35,10.51,72.95
2019-03-12,bilbao,2.77,11.88,72.6
2019-03-13,bilbao,2.23,10.05,78.12
2019-03-14,bilbao,1.08,10.67,79.25
2019-03-15,bilbao,0.52,11.25,81.41
2019-03-16,bilbao,0.0,13.06,74.57
2019-03-17,bilbao,1.87,10.66,76.99
2019-03-18,bilbao,3.18,9.66,78.43
2019-03-19,bilbao,6.37,9.82,83.37
2019-03-20,bilbao,0.14,10.21,72.16
2019-03-21,bilbao,0.0,11.02,70.34
2019-03-22,bilbao,0.0,12.22,65.62
2019-03-23,bilbao,0.0,13.15,69.49
2019-03-24,bilbao,0.0,12.82,83.05
2019-03-25,bilbao,0.0,10.85,77.87
2019-03-26,bilbao,0.0,10.17,72.01
2019-03-27,bilbao,0.0,10.61,70.46
2019-03-28,bilbao,0.0,11.18,77.36
2019-03-29,bilbao,0.0,12.86,70.27
2019-03-30,bilbao,0.0,13.93,67.42
2019-03-31,bilbao,0.0,13.31,73.56
2019-04-01,bilbao,4.2,12.59,78.07
2019-04-02,bilbao,4.02,11.58,85.38
2019-04-03,bilbao,13.18,8.92,78.75
2019-04-04,bilbao,2.83,10.51,67.47
2019-04-05,bilbao,1.78,11.21,69.6
2019-04-06,bilbao,13.46,10.48,75.1
2019-04-07,bilbao,4.69,10.98,76.25
2019-04-08,bilbao,3.39,12.02,78.57
2019-04-09,bilbao,2.74,11.39,77.4
2019-04-10,bilbao,4.05,11.08,80.97
2019-04-11,bilbao,2.78,10.87,87.43
2019-04-12,bilbao,0.07,11.31,76.48
2019-04-13,bilbao,0.0,12.94,66.88
2019-04-14,bilbao,0.02,13.94,78.28
2019-04-15,bilbao,7.41,14.91,81.61
2019-04-16,bilbao,0.06,13.46,79.6
2019-04-17,bilbao,2.67,16.27,70.56
2019-04-18,bilbao,14.59,14.03,87.45
2019-04-19,bilbao,5.43,14.1,79.91
2019-04-20,bilbao,0.03,14.04,79.89
2019-04-21,bilbao,1.13,13.2,85.71
2019-04-22,bilbao,0.02,15.06,75.73
2019-04-23,bilbao,5.68,13.67,77.45
2019-04-24,bilbao,9.86,12.95,73.92
2019-04-25,bilbao,1.89,13.24,68.38
2019-04-26,bilbao,5.04,12.23,75.96
2019-04-27,bilbao,2.53,12.12,83.18
2019-04-28,bilbao,0.05,11.99,72.44
2019-04-29,bilbao,0.0,12.85,81.18
2019-04-30,bilbao,0.01,13.34,79.79
2019-05-01,bilbao,0.03,12.91,83.0
2019-05-02,bilbao,0.25,12.33,80.59
2019-05-03,bilbao,4.72,11.38,82.25
2019-05-04,bilbao,0.76,11.95,78.35
2019-05-05,bilbao,0.01,10.31,68.85
2019-05-06,bilbao,0.0,12.91,65.6
2019-05-07,bilbao,0.83,15.48,74.55
2019-05-08,bilbao,0.51,15.57,75.02
2019-05-09,bilbao,6.91,14.65,71.31
2019-05-10,bilbao,1.31,16.52,81.58
2019-05-11,bilbao,0.41,13.71,80.36
2019-05-12,bilbao,0.01,13.7,76.64
